"store","websites","attribute_set","type","categories","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","config_attributes","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","price","special_price","weight","msrp","size","attr","status","visibility","enable_googlecheckout","tax_class_id","is_recurring","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","related","upsell","crosssell","tier_prices","associated","bundle_options","grouped","group_price_price","downloadable_options","super_attribute_pricing","product_tags","manufacturer"
"admin","base","RetailPro Configurable","simple","","4369","0","DISC WILDERNESS PACK","35747501","","","","","","","","","","","","","","","","","","","175.00","","1.00","","11","GREEN","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35747501","0","simple","","","","","","","","","","","","","","Puma"
"admin","base","RetailPro Configurable","simple","","4370","0","DISC WILDERNESS PACK","35747501","","","","","","","","","","","","","","","","","","","175.00","","1.00","","12","GREEN","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35747501","0","simple","","","","","","","","","","","","","","Puma"
"admin","base","RetailPro Configurable","simple","","4371","0","DISC WILDERNESS PACK","35747501","","","","","","","","","","","","","","","","","","","175.00","","1.00","","13","GREEN","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35747501","0","simple","","","","","","","","","","","","","","Puma"
"admin","base","RetailPro Configurable","configurable","","PAKOIAFLFMFMCFNL","1","DISC WILDERNESS PACK","35747501","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","175.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35747501","0","configurable","","","","","","","4366,4367,4368,4369,4370,4371","","","","","10:0.00:0|11:0.00:0|12:0.00:0|13:0.00:0|8:0.00:0|9:0.00:0|GREEN:0.00:0","","Puma"
"admin","base","RetailPro Configurable","simple","","9077","0","DISC X TRINOMIC X ALIFE","35773701","","","","","","","","","","","","","","","","","","","150.00","","1.00","","8","GREEN","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35773701","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9078","0","DISC X TRINOMIC X ALIFE","35773701","","","","","","","","","","","","","","","","","","","150.00","","1.00","","8.5","GREEN","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35773701","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9079","0","DISC X TRINOMIC X ALIFE","35773701","","","","","","","","","","","","","","","","","","","150.00","","1.00","","9","GREEN","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35773701","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9080","0","DISC X TRINOMIC X ALIFE","35773701","","","","","","","","","","","","","","","","","","","150.00","","1.00","","9.5","GREEN","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35773701","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9081","0","DISC X TRINOMIC X ALIFE","35773701","","","","","","","","","","","","","","","","","","","150.00","","1.00","","10","GREEN","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35773701","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9082","0","DISC X TRINOMIC X ALIFE","35773701","","","","","","","","","","","","","","","","","","","150.00","","1.00","","11","GREEN","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35773701","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9083","0","DISC X TRINOMIC X ALIFE","35773701","","","","","","","","","","","","","","","","","","","150.00","","1.00","","12","GREEN","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35773701","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9084","0","DISC X TRINOMIC X ALIFE","35773701","","","","","","","","","","","","","","","","","","","150.00","","1.00","","13","GREEN","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35773701","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","configurable","","PAKOIAHGIIPDJNOH","1","DISC X TRINOMIC X ALIFE","35773701","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","150.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35773701","0","configurable","","","","","","","9077,9078,9079,9080,9081,9082,9083,9084","","","","","10:0.00:0|11:0.00:0|12:0.00:0|13:0.00:0|8:0.00:0|8.5:0.00:0|9:0.00:0|9.5:0.00:0|GREEN:0.00:0","",""
"admin","base","RetailPro Configurable","simple","","9058","0","BASKET X HOH ROSE","35774201","","","","","","","","","","","","","","","","","","","125.00","","1.00","","8","ROSE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35774201","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9059","0","BASKET X HOH ROSE","35774201","","","","","","","","","","","","","","","","","","","125.00","","1.00","","8.5","ROSE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35774201","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9060","0","BASKET X HOH ROSE","35774201","","","","","","","","","","","","","","","","","","","125.00","","1.00","","9","ROSE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35774201","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9061","0","BASKET X HOH ROSE","35774201","","","","","","","","","","","","","","","","","","","125.00","","1.00","","9.5","ROSE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35774201","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9062","0","BASKET X HOH ROSE","35774201","","","","","","","","","","","","","","","","","","","125.00","","1.00","","10","ROSE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35774201","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9063","0","BASKET X HOH ROSE","35774201","","","","","","","","","","","","","","","","","","","125.00","","1.00","","10.5","ROSE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35774201","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9064","0","BASKET X HOH ROSE","35774201","","","","","","","","","","","","","","","","","","","125.00","","1.00","","11","ROSE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35774201","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9065","0","BASKET X HOH ROSE","35774201","","","","","","","","","","","","","","","","","","","125.00","","1.00","","12","ROSE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35774201","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","9066","0","BASKET X HOH ROSE","35774201","","","","","","","","","","","","","","","","","","","125.00","","1.00","","13","ROSE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35774201","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","configurable","","PAKOIAHPBBLPIFOH","1","BASKET X HOH ROSE","35774201","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","125.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35774201","0","configurable","","","","","","","9058,9059,9060,9061,9062,9063,9064,9065,9066","","","","","10:0.00:0|10.5:0.00:0|11:0.00:0|12:0.00:0|13:0.00:0|8:0.00:0|8.5:0.00:0|9:0.00:0|9.5:0.00:0|ROSE:0.00:0","",""
"admin","base","RetailPro Configurable","simple","","7689","0","BECKER LEATHER","35776801","","","","","","","","","","","","","","","","","","","135.00","","1.00","","8","WHITE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776801","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7690","0","BECKER LEATHER","35776801","","","","","","","","","","","","","","","","","","","135.00","","1.00","","8.5","WHITE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776801","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7691","0","BECKER LEATHER","35776801","","","","","","","","","","","","","","","","","","","135.00","","1.00","","9","WHITE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776801","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7692","0","BECKER LEATHER","35776801","","","","","","","","","","","","","","","","","","","135.00","","1.00","","9.5","WHITE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776801","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7693","0","BECKER LEATHER","35776801","","","","","","","","","","","","","","","","","","","135.00","","1.00","","10","WHITE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776801","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7694","0","BECKER LEATHER","35776801","","","","","","","","","","","","","","","","","","","135.00","","1.00","","11","WHITE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776801","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7695","0","BECKER LEATHER","35776801","","","","","","","","","","","","","","","","","","","135.00","","1.00","","12","WHITE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776801","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7696","0","BECKER LEATHER","35776801","","","","","","","","","","","","","","","","","","","135.00","","1.00","","13","WHITE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776801","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","configurable","","PAKOIACLGPFCFBOE","1","BECKER LEATHER","35776801","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","135.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776801","0","configurable","","","","","","","7689,7690,7691,7692,7693,7694,7695,7696","","","","","10:0.00:0|11:0.00:0|12:0.00:0|13:0.00:0|8:0.00:0|8.5:0.00:0|9:0.00:0|9.5:0.00:0|WHITE:0.00:0","",""
"admin","base","RetailPro Configurable","simple","","7697","0","BECKER LEATHER","35776804","","","","","","","","","","","","","","","","","","","135.00","","1.00","","8","BLACK","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776804","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7698","0","BECKER LEATHER","35776804","","","","","","","","","","","","","","","","","","","135.00","","1.00","","8.5","BLACK","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776804","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7699","0","BECKER LEATHER","35776804","","","","","","","","","","","","","","","","","","","135.00","","1.00","","9","BLACK","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776804","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7700","0","BECKER LEATHER","35776804","","","","","","","","","","","","","","","","","","","135.00","","1.00","","9.5","BLACK","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776804","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7701","0","BECKER LEATHER","35776804","","","","","","","","","","","","","","","","","","","135.00","","1.00","","10","BLACK","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776804","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7702","0","BECKER LEATHER","35776804","","","","","","","","","","","","","","","","","","","135.00","","1.00","","11","BLACK","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776804","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7703","0","BECKER LEATHER","35776804","","","","","","","","","","","","","","","","","","","135.00","","1.00","","12","BLACK","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776804","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7704","0","BECKER LEATHER","35776804","","","","","","","","","","","","","","","","","","","135.00","","1.00","","13","BLACK","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776804","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","configurable","","PAKOIAMHCPHLFBOE","1","BECKER LEATHER","35776804","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","135.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776804","0","configurable","","","","","","","7697,7698,7699,7700,7701,7702,7703,7704","","","","","10:0.00:0|11:0.00:0|12:0.00:0|13:0.00:0|8:0.00:0|8.5:0.00:0|9:0.00:0|9.5:0.00:0|BLACK:0.00:0","",""
"admin","base","RetailPro Configurable","simple","","7179","0","R698 X BWGH DARK DENIM","35776901","","","","","","","","","","","","","","","","","","","125.00","","1.00","","7","NAVY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776901","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7180","0","R698 X BWGH DARK DENIM","35776901","","","","","","","","","","","","","","","","","","","125.00","","1.00","","7.5","NAVY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776901","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7181","0","R698 X BWGH DARK DENIM","35776901","","","","","","","","","","","","","","","","","","","125.00","","1.00","","8","NAVY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776901","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7182","0","R698 X BWGH DARK DENIM","35776901","","","","","","","","","","","","","","","","","","","125.00","","1.00","","8.5","NAVY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776901","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7183","0","R698 X BWGH DARK DENIM","35776901","","","","","","","","","","","","","","","","","","","125.00","","1.00","","9","NAVY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776901","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7184","0","R698 X BWGH DARK DENIM","35776901","","","","","","","","","","","","","","","","","","","125.00","","1.00","","9.5","NAVY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776901","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7185","0","R698 X BWGH DARK DENIM","35776901","","","","","","","","","","","","","","","","","","","125.00","","1.00","","10","NAVY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776901","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7186","0","R698 X BWGH DARK DENIM","35776901","","","","","","","","","","","","","","","","","","","125.00","","1.00","","10.5","NAVY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776901","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7187","0","R698 X BWGH DARK DENIM","35776901","","","","","","","","","","","","","","","","","","","125.00","","1.00","","11","NAVY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776901","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7188","0","R698 X BWGH DARK DENIM","35776901","","","","","","","","","","","","","","","","","","","125.00","","1.00","","11.5","NAVY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776901","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7189","0","R698 X BWGH DARK DENIM","35776901","","","","","","","","","","","","","","","","","","","125.00","","1.00","","12","NAVY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776901","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7190","0","R698 X BWGH DARK DENIM","35776901","","","","","","","","","","","","","","","","","","","125.00","","1.00","","13","NAVY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776901","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","configurable","","PAKOAAMNGPPEKBOC","1","R698 X BWGH DARK DENIM","35776901","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","125.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776901","0","configurable","","","","","","","7179,7180,7181,7182,7183,7184,7185,7186,7187,7188,7189,7190","","","","","10:0.00:0|10.5:0.00:0|11:0.00:0|11.5:0.00:0|12:0.00:0|13:0.00:0|7:0.00:0|7.5:0.00:0|8:0.00:0|8.5:0.00:0|9:0.00:0|9.5:0.00:0|NAVY:0.00:0","",""
"admin","base","RetailPro Configurable","simple","","7191","0","R698 X BWGH FROST GRAY","35776902","","","","","","","","","","","","","","","","","","","125.00","","1.00","","7","GREY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776902","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7192","0","R698 X BWGH FROST GRAY","35776902","","","","","","","","","","","","","","","","","","","125.00","","1.00","","7.5","GREY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776902","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7193","0","R698 X BWGH FROST GRAY","35776902","","","","","","","","","","","","","","","","","","","125.00","","1.00","","8","GREY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776902","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7194","0","R698 X BWGH FROST GRAY","35776902","","","","","","","","","","","","","","","","","","","125.00","","1.00","","8.5","GREY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776902","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7195","0","R698 X BWGH FROST GRAY","35776902","","","","","","","","","","","","","","","","","","","125.00","","1.00","","9","GREY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776902","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7196","0","R698 X BWGH FROST GRAY","35776902","","","","","","","","","","","","","","","","","","","125.00","","1.00","","9.5","GREY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776902","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7197","0","R698 X BWGH FROST GRAY","35776902","","","","","","","","","","","","","","","","","","","125.00","","1.00","","10","GREY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776902","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7198","0","R698 X BWGH FROST GRAY","35776902","","","","","","","","","","","","","","","","","","","125.00","","1.00","","10.5","GREY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776902","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7199","0","R698 X BWGH FROST GRAY","35776902","","","","","","","","","","","","","","","","","","","125.00","","1.00","","11","GREY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776902","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7200","0","R698 X BWGH FROST GRAY","35776902","","","","","","","","","","","","","","","","","","","125.00","","1.00","","11.5","GREY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776902","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7201","0","R698 X BWGH FROST GRAY","35776902","","","","","","","","","","","","","","","","","","","125.00","","1.00","","12","GREY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776902","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7202","0","R698 X BWGH FROST GRAY","35776902","","","","","","","","","","","","","","","","","","","125.00","","1.00","","13","GREY","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","35776902","0","simple","","","","","","","","","","","","","",""
